,filenames,page_num,sent_num,text,confidence_rating
366,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,3,Hard limits to adaptation have been reached in some ecosystems ,high
367,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,4,"With increasing global warming, losses and damages will increase and additional human and natural systems will reach adaptation limits ",high
368,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,6,"For example, individuals and households in low-lying coastal areas in Australasia and Small Islands and smallholder farmers in Central and South America, Africa, Europe and Asia have reached soft limits ",medium
369,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,7,"Inequity and poverty also constrain adaptation, leading to soft limits and resulting in disproportionate exposure and impacts for most vulnerable groups ",high
370,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,8,Lack of climate literacy46 at all levels and limited availability of information and data pose further constraints to adaptation planning and implementation ,medium
371,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,10,"Although global tracked climate finance has shown an upward trend since AR5, current global financial flows for adaptation, including from public and private finance sources, are insufficient for and constrain implementation of adaptation options especially in developing countries ",high
372,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,13,"Adverse climate impacts can reduce the availability of financial resources by incurring losses and damages and through impeding national economic growth, thereby further increasing financial constraints for adaptation, particularly for developing and least developed countries ",medium
373,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,15,"Ecosystems already reaching or surpassing hard adaptation limits include some warm- water coral reefs, some coastal wetlands, some rainforests, and some polar and mountain ecosystems ",high
374,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,16,"Above 1.5°C global warming level, some Ecosystem-based Adaptation measures will lose their effectiveness in providing benefits to people as these ecosystems will reach hard adaptation limits ",high
375,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,18,"Above 1.5°C global warming level, limited freshwater resources pose potential hard limits for Small Islands and for regions dependent on glacier and snow-melt ",medium
376,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,19,"By 2°C global warming level, soft limits are projected for multiple staple crops in many growing areas, particularly in tropical regions ",high
377,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,20,"By 3°C global warming level, soft limits are projected for some water management measures for many regions, with hard limits projected for parts of Europe ",medium
378,data/raw/IPCC_AR6_WGII_FullReport.pdf,37,21,Transitioning from incremental to transformational adaptation can help overcome soft adaptation limits ,high
379,data/raw/IPCC_AR6_WGII_FullReport.pdf,38,4,The implementation of these maladaptive actions can result in infrastructure and institutions that are inflexible and/or expensive to change ,high
380,data/raw/IPCC_AR6_WGII_FullReport.pdf,38,5,"For example, seawalls effectively reduce impacts to people and assets in the short-term but can also result in lock-ins and increase exposure to climate risks in the long-term unless they are integrated into a long-term adaptive plan ",high
381,data/raw/IPCC_AR6_WGII_FullReport.pdf,38,6,"Adaptation integrated with development reduces lock-ins and creates opportunities (e.g., infrastructure upgrading) ",medium
382,data/raw/IPCC_AR6_WGII_FullReport.pdf,38,15,"Maladaptation is also minimized by planning that accounts for the time it takes to adapt (high confidence), the uncertainty about the rate and magnitude of climate risk (medium confidence) and a wide range of potentially adverse consequences of adaptation actions ",high
383,data/raw/IPCC_AR6_WGII_FullReport.pdf,38,19,"Implementing actions can require large upfront investments of human, financial and technological resources (high confidence), whilst some benefits could only become visible in the next decade or beyond ",medium
384,data/raw/IPCC_AR6_WGII_FullReport.pdf,38,20,"Accelerating commitment and follow-through is promoted by rising public awareness, building business cases for adaptation, accountability and transparency mechanisms, monitoring and evaluation of adaptation progress, social movements, and climate-related litigation in some regions ",medium
385,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,1,"Sustained adaptation actions are strengthened by mainstreaming adaptation into institutional budget and policy planning cycles, statutory planning, monitoring and evaluation frameworks and into recovery efforts from disaster events ",high
386,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,2,"Instruments that incorporate adaptation such as policy and legal frameworks, behavioural incentives, and economic instruments that address market failures, such as climate risk disclosure, inclusive and deliberative processes strengthen adaptation actions by public and private actors ",medium
387,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,4,"A wide range of top-down, bottom-up and co-produced processes and sources can deepen climate knowledge and sharing, including capacity building at all scales, educational and information programmes, using the arts, participatory modelling and climate services, Indigenous knowledge and local knowledge and citizen science ",high
388,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,5,"These measures can facilitate awareness, heighten risk perception and influence behaviours ",high
389,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,7,"Building capacity and removing some barriers to accessing finance is fundamental to accelerate adaptation, especially for vulnerable groups, regions and sectors ",high
390,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,9,Public finance is an important enabler of adaptation ,high
391,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,10,"Public mechanisms and finance can leverage private sector finance for adaptation by addressing real and perceived regulatory, cost and market barriers, for example via public-private partnerships ",high
392,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,11,"Financial and technological resources enable effective and ongoing implementation of adaptation, especially when supported by institutions with a strong understanding of adaptation needs and capacity ",high
393,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,13,M&E implementation is currently limited ,high
394,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,14,"Although most of the monitoring of adaptation is focused towards planning and implementation, the monitoring of outcomes is critical for tracking the effectiveness and progress of adaptation ",high
395,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,16,M&E systems are most effective when supported by capacities and resources and embedded in enabling governance systems ,high
396,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,18,"Vulnerabilities and climate risks are often reduced through carefully designed and implemented laws, policies, processes, and interventions that address context specific inequities such as based on gender, ethnicity, disability, age, location and income ",high
397,data/raw/IPCC_AR6_WGII_FullReport.pdf,39,19,"These approaches, which include multi-stakeholder co-learning platforms, transboundary collaborations, community-based adaptation and participatory scenario planning, focus on capacity-building, and meaningful participation of the most vulnerable and marginalised groups, and their access to key resources to adapt ",high
398,data/raw/IPCC_AR6_WGII_FullReport.pdf,40,9,This is especially challenging in localities with persistent development gaps and limited resources ,high
399,data/raw/IPCC_AR6_WGII_FullReport.pdf,40,11,Integrated and inclusive system-oriented solutions based on equity and social and climate justice reduce risks and enable climate resilient development ,high
400,data/raw/IPCC_AR6_WGII_FullReport.pdf,40,13,"Climate resilient devel- opment is facilitated by international cooperation and by governments at all levels working with communities, civil society, educational bodies, scientific and other institutions, media, investors and businesses; and by developing partner - ships with traditionally marginalised groups, including women, youth, Indigenous Peoples, local communities and ethnic minorities ",high
401,data/raw/IPCC_AR6_WGII_FullReport.pdf,40,16,"These practices build on diverse knowledges about climate risk and chosen development pathways account for local, regional and global climate impacts, risks, barriers and opportunities ",high
402,data/raw/IPCC_AR6_WGII_FullReport.pdf,40,18,"This includes rights-based approaches that focus on capacity-building, meaningful participation of the most vulnerable groups, and their access to key resources, including financing, to reduce risk and adapt ",high
